N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,vit,fc10/MatMul,35398,7030,426049536.00000006,2199296.0000000005,9682944,9682944,399421440.0,6240960.0,13281728.0,4841472,512,65536,16384,32768,1,3.438,3.667
16,32,8,2,vit,fc11/MatMul,140481,27009,1533778329.6,8546549.759999998,38731776,38731776,1577439604.3636365,24647493.818181816,52559931.57818182,19365888,512,65536,16384,32768,1,3.394,3.3
16,32,8,2,vit,fc12/MatMul,213053,293,1908049596.6315787,10332087.235938814,29048832,29048832,1939956780.521739,60623649.391304344,85480152.62724316,14524416,512,65536,16384,32768,1,4.174,4.105
16,32,8,2,vit,fc13/MatMul,113837,365,1199135784.96,6457275.1872,29048832,29048832,1394343936.0,21786624.0,42768315.187199995,14524416,512,65536,16384,32768,1,4.0,3.44
16,32,8,2,vit,fc14/MatMul,47750,470,499209557.33333325,2799733.9917695466,9682944,9682944,442994688.0,6921792.0,14562997.991769547,4841472,512,65536,16384,32768,1,3.812,4.296
16,32,8,2,vit,fc15/MatMul,139062,25590,1467730458.9473684,8663550.581717454,38731776,38731776,1523449856.0000002,23803904.0,51833342.581717454,19365888,512,65536,16384,32768,1,3.278,3.158
16,32,8,2,vit,fc16/MatMul,124591,11119,1673212723.1999998,8750504.690526314,29048832,29048832,1663427853.473684,25991060.21052631,49265980.901052624,14524416,512,65536,16384,32768,1,3.579,3.6
16,32,8,2,vit,fc17/MatMul,113319,14031,1336246272.0,7183360.0,29048832,29048832,1394343936.0,21786624.0,43494400.0,14524416,512,65536,16384,32768,1,4.0,3.833
16,32,8,2,vit,fc18/MatMul,36261,7893,464781312.0,2527817.1428571427,9682944,9682944,406683648.0,6354432.0,13723721.142857142,4841472,512,65536,16384,32768,1,3.5,4.0
16,32,8,2,vit,fc19/MatMul,170580,372,1726330587.4285715,8771482.495626822,38731776,38731776,2168979455.9999995,33890303.99999999,62027674.495626815,19365888,512,65536,16384,32768,1,4.667,3.714
